"design","N","rep","K_est","loglik","bic_standard","bic_panel","cf_effect","gamma_weighted","k_selected_bic","k_selected_stable","k_selected_osce","k_selected_consensus"
"Cancellation",2000,163,5,-4321.36897008135,9129.19569757338,9014.6170368469,12.5174084792165,-0.00877392745541244,2,5,3,2
"Cancellation",2000,164,1,-4313.01985706433,8717.25054364316,8695.76704475694,-7.65483559663423,0.0936579579579267,1,3,2,1
"Cancellation",2000,164,2,-4345.1717146916,8880.36599087176,8835.60870152547,-5.0742830772985,0.0373749222138881,1,3,2,1
"Cancellation",2000,164,3,-4336.00851572489,8960.85132491238,8892.82024510603,-4.25926753254336,0.0406598790209092,1,3,2,1
"Cancellation",2000,164,4,-4415.48929628413,9218.62461800491,9127.31974773849,4.49513949520422,0.0268534831535583,1,3,2,1
"Cancellation",2000,164,5,-4292.32087426632,9071.09950594334,8956.52084521686,-2.70100708426664,-0.00528047621966827,1,3,2,1
"Cancellation",2000,165,1,-4298.42678852503,8688.06440656457,8666.58090767835,10.943882886573,0.0738273309077364,1,3,2,1
"Cancellation",2000,165,2,-4378.66864066197,8947.35984281249,8902.60255346621,3.60103947926723,0.0448500463027015,1,3,2,1
"Cancellation",2000,165,3,-4333.17747673353,8955.18924692967,8887.15816712331,4.37576338523364,0.0290332865656589,1,3,2,1
"Cancellation",2000,165,4,-4269.26393748227,8926.1739004012,8834.86903013478,1.98915878639686,0.000158304349972702,1,3,2,1
"Cancellation",2000,165,5,-4323.63374297876,9133.72524336821,9019.14658264173,3.31724191245096,0.0244052523260811,1,3,2,1
"Cancellation",2000,166,1,-4365.03526385806,8821.28135723062,8799.79785834441,5.75383512604713,0.0840023406471553,2,5,2,2
"Cancellation",2000,166,2,-4308.90885747751,8807.84027644357,8763.08298709729,-1.65730474390665,0.0720679015769518,2,5,2,2
"Cancellation",2000,166,3,-4350.77943723693,8990.39316793646,8922.3620881301,6.35250519479743,0.0112225104408744,2,5,2,2
"Cancellation",2000,166,4,-4351.62207847637,9090.89018238939,8999.58531212297,11.2617135941196,0.014682705095153,2,5,2,2
"Cancellation",2000,166,5,-4291.41250213161,9069.28276167391,8954.70410094743,-7.82835317602941,0.0378903600149055,2,5,2,2
"Cancellation",2000,167,1,-4377.93419230059,8847.07921411568,8825.59571522947,9.09509525202302,-0.0102142684091911,1,5,4,1
"Cancellation",2000,167,2,-4365.22358071914,8920.46972292683,8875.71243358055,12.6362947857833,0.0400674891373403,1,5,4,1
"Cancellation",2000,167,3,-4373.61811496514,9036.07052339288,8968.03944358653,10.0214326612559,0.014571496628136,1,5,4,1
"Cancellation",2000,167,4,-4358.94620416706,9105.53843377076,9014.23356350435,3.58991804565122,0.0201166754163567,1,5,4,1
"Cancellation",2000,167,5,-4376.49285742025,9239.44347225119,9124.86481152471,19.1265978681821,0.0104575576459122,1,5,4,1
"Cancellation",2000,168,1,-4382.22731694445,8855.66546340341,8834.18196451719,-5.40033077261739,0.0589134384948667,2,3,3,3
"Cancellation",2000,168,2,-4334.53695119013,8859.09646386881,8814.33917452253,1.55658140713452,0.0407783590255513,2,3,3,3
"Cancellation",2000,168,3,-4359.20422018311,9007.24273382881,8939.21165402246,0.895781491744404,0.0283515585885771,2,3,3,3
"Cancellation",2000,168,4,-4395.88892549505,9179.42387642675,9088.11900616033,5.61843150933964,0.0109988169826238,2,3,3,3
"Cancellation",2000,168,5,-4306.0615587967,9098.5808750041,8984.00221427761,-0.566306033716663,0.00580256594982365,2,3,3,3
"Cancellation",2000,169,1,-4421.90710434966,8935.02503821382,8913.54153932761,6.94754723620943,0.00507821547858504,4,4,3,4
"Cancellation",2000,169,2,-4386.30420594976,8962.63097338808,8917.87368404179,3.4484704353679,0.0126178579291921,4,4,3,4
"Cancellation",2000,169,3,-4388.04462752738,9064.92354851736,8996.89246871101,7.55885594630238,0.0270647027372869,4,4,3,4
"Cancellation",2000,169,4,-4290.1721443061,8967.99031404884,8876.68544378243,7.86347627974576,0.0371915386269665,4,4,3,4
"Cancellation",2000,169,5,-4342.64502389462,9171.74780519994,9057.16914447345,10.4971711186253,0.0118887460391561,4,4,3,4
"Cancellation",2000,170,1,-4352.82551018443,8796.86184988337,8775.37835099715,13.425816554045,-0.0574042654051305,1,3,3,3
"Cancellation",2000,170,2,-4315.71354584671,8821.44965318197,8776.69236383569,17.3876734225034,0.0277565319347719,1,3,3,3
"Cancellation",2000,170,3,-4278.72709022011,8846.28847390282,8778.25739409647,18.0410249372544,0.0145290340312126,1,3,3,3
"Cancellation",2000,170,4,-4341.52432085349,9070.69466714363,8979.38979687721,14.4945922890227,0.0270719732712998,1,3,3,3
"Cancellation",2000,170,5,-4305.65899844329,9097.77575429727,8983.19709357078,16.8517427539604,-0.0214668753325004,1,3,3,3
"Cancellation",2000,171,1,-4316.12341368631,8723.45765688713,8701.97415800092,7.6661749994875,-0.0170649397838632,1,5,2,1
"Cancellation",2000,171,2,-4319.75868635878,8829.53993420612,8784.78264485984,3.85041786444661,0.0258411569583276,1,5,2,1
"Cancellation",2000,171,3,-4340.92220905398,8970.67871157055,8902.6476317642,17.7016741825331,0.0150076859639552,1,5,2,1
"Cancellation",2000,171,4,-4300.39914830608,8988.44432204881,8897.1394517824,12.5546177065183,0.0243796957199664,1,5,2,1
"Cancellation",2000,171,5,-4260.85026096723,9008.15827934516,8893.57961861868,4.4726732841398,0.00304422330405395,1,5,2,1
"Cancellation",2000,172,1,-4284.9096278815,8661.03008527751,8639.54658639129,2.14262596955479,0.0657480616665636,1,3,4,1
"Cancellation",2000,172,2,-4328.73747209455,8847.49750567766,8802.74021633138,3.02794063826911,0.0348366197074554,1,3,4,1
"Cancellation",2000,172,3,-4345.10450237148,8979.04329820557,8911.01221839922,2.90667485688214,0.0277003207771127,1,3,4,1
"Cancellation",2000,172,4,-4274.78813403181,8937.22229350028,8845.91742323386,6.14971040864399,0.00202923028060313,1,3,4,1
"Cancellation",2000,172,5,-4373.55555934428,9233.56887609924,9118.99021537276,1.09832476106839,0.0237329285583894,1,3,4,1
"Cancellation",2000,173,1,-4383.20840837604,8857.62764626659,8836.14414738037,8.2370014633723,0.0244225063713673,2,5,2,2
"Cancellation",2000,173,2,-4318.35242531653,8826.72741212161,8781.97012277533,8.96682376564816,0.00642337069715135,2,5,2,2
"Cancellation",2000,173,3,-4391.72605208857,9072.28639763973,9004.25531783338,3.80284091938294,0.00817569388752187,2,5,2,2
"Cancellation",2000,173,4,-4324.76966959796,9037.18536463258,8945.88049436616,16.9169987910736,0.0422588630885454,2,5,2,2
"Cancellation",2000,173,5,-4302.69021740632,9091.83819222334,8977.25953149685,11.1828752777644,0.0256638784167214,2,5,2,2
"Cancellation",2000,174,1,-4324.94169113329,8741.09421178108,8719.61071289486,5.91109689298013,0.0171226552077419,1,5,5,5
"Cancellation",2000,174,2,-4345.56553149136,8881.15362447126,8836.39633512498,-8.92362292311192,0.0159017355416348,1,5,5,5
"Cancellation",2000,174,3,-4320.67756118124,8930.18941582508,8862.15833601873,5.30590917934399,0.0132811676307845,1,5,5,5
"Cancellation",2000,174,4,-4371.80925302871,9131.26453149406,9039.95966122764,7.92784611549589,0.0121523188563142,1,5,5,5
"Cancellation",2000,174,5,-4360.0396786914,9206.5371147935,9091.95845406702,8.45002792629055,0.00176213237747949,1,5,5,5
"Cancellation",2000,175,1,-4320.2401746748,8731.69117886411,8710.2076799779,15.3141002333501,0.0384790186793647,1,5,2,1
"Cancellation",2000,175,2,-4284.46348942127,8758.94954033109,8714.19225098481,17.1722402863059,-0.0283144196935083,1,5,2,1
"Cancellation",2000,175,3,-4370.77112435989,9030.37654218238,8962.34546237602,9.20795151272637,0.019645991939898,1,5,2,1
"Cancellation",2000,175,4,-4390.10316426261,9167.85235396188,9076.54748369546,15.3584088237618,0.0167319062633383,1,5,2,1
"Cancellation",2000,175,5,-4364.13940236424,9214.73656213916,9100.15790141268,18.3705861833007,-0.0113803613106117,1,5,2,1
"Cancellation",2000,176,1,-4340.83053286647,8772.87189524745,8751.38839636124,5.02169141586492,0.117836575045185,2,5,3,2
"Cancellation",2000,176,2,-4302.09679753525,8794.21615655906,8749.45886721277,-2.75867150909907,0.0527785285484173,2,5,3,2
"Cancellation",2000,176,3,-4332.97941134186,8954.79311614631,8886.76203633996,-5.47994374027462,0.0561752582556306,2,5,3,2
"Cancellation",2000,176,4,-4317.74660620674,9023.13923785013,8931.83436758371,12.9556173726315,0.0130105447969107,2,5,3,2
"Cancellation",2000,176,5,-4342.91684908628,9172.29145558325,9057.71279485677,12.9160040663271,0.0121579369441769,2,5,3,2
"Cancellation",2000,177,1,-4254.93323760753,8601.07730472956,8579.59380584335,8.03794813815678,0.0246636967183403,1,5,2,1
"Cancellation",2000,177,2,-4337.95700992329,8865.93658133514,8821.17929198886,7.33468290910484,0.0628006102248344,1,5,2,1
"Cancellation",2000,177,3,-4339.95387553682,8968.74204453625,8900.7109647299,-1.18654013378622,0.0164544564555329,1,5,2,1
"Cancellation",2000,177,4,-4271.77412090491,8931.19426724647,8839.88939698005,-4.26520672664671,0.00674542165334487,1,5,2,1
"Cancellation",2000,177,5,-4257.30588726411,9001.06953193892,8886.49087121244,-1.00033013568914,0.0171811859276721,1,5,2,1
"Cancellation",2000,178,1,-4323.17724683049,8737.56532317548,8716.08182428927,-1.40718237793306,0.0200340296414835,1,5,4,1
"Cancellation",2000,178,2,-4320.93459384174,8831.89174917203,8787.13445982575,0.886907394906709,0.0454726816890405,1,5,4,1
"Cancellation",2000,178,3,-4328.22142125708,8945.27713597676,8877.24605617041,10.0912736631513,0.00302945739930274,1,5,4,1
"Cancellation",2000,178,4,-4391.51752734552,9170.68108012768,9079.37620986126,4.30957078060088,0.0104891398923936,1,5,4,1
"Cancellation",2000,178,5,-4354.5076751978,9195.47310780629,9080.89444707981,-4.61881643946326,0.0206529963923855,1,5,4,1
"Cancellation",2000,179,1,-4388.37561802424,8867.96206556298,8846.47856667676,6.26796401178159,0.0278191261899238,2,4,4,4
"Cancellation",2000,179,2,-4328.30512214097,8846.6328057705,8801.87551642421,17.0510780993771,-0.0203060960029761,2,4,4,4
"Cancellation",2000,179,3,-4304.72231608551,8898.27892563362,8830.24784582727,2.02254723868423,-0.00288165683955011,2,4,4,4
"Cancellation",2000,179,4,-4373.88872260003,9135.42347063671,9044.11860037029,1.31755055149659,0.0341208407554349,2,4,4,4
"Cancellation",2000,179,5,-4339.85883667534,9166.17543076138,9051.5967700349,9.69155660245611,-0.00168190320639908,2,4,4,4
"Cancellation",2000,180,1,-4318.51884125611,8728.24851202673,8706.76501314052,-0.150256450551408,0.0630335510324806,1,5,3,1
"Cancellation",2000,180,2,-4386.81187203786,8963.64630556428,8918.889016218,7.04607801332735,0.055522898909495,1,5,3,1
"Cancellation",2000,180,3,-4336.12542140077,8961.08513626414,8893.05405645779,20.0457251308829,0.0185685325609987,1,5,3,1
"Cancellation",2000,180,4,-4307.08700611602,9001.82003766868,8910.51516740226,10.3027139100464,-0.0346552321877617,1,5,3,1
"Cancellation",2000,180,5,-4319.17751140355,9124.81278021779,9010.23411949131,6.21794721617785,-0.00325710738444533,1,5,3,1
"Cancellation",2000,181,1,-4346.07521614306,8783.36126180063,8761.87776291442,7.8908009110779,-0.017827639259673,1,5,1,1
"Cancellation",2000,181,2,-4390.98881369059,8972.00018886973,8927.24289952345,1.66411409366016,0.0284140348851208,1,5,1,1
"Cancellation",2000,181,3,-4371.64727426571,9032.12884199402,8964.09776218767,16.7669485037552,0.0163230489283574,1,5,1,1
"Cancellation",2000,181,4,-4314.88815964699,9017.42234473063,8926.11747446421,8.56374597093661,0.0293919879706843,1,5,1,1
"Cancellation",2000,181,5,-4306.7197834111,9099.89732423289,8985.31866350641,-4.67110757319815,0.0424541361453315,1,5,1,1
"Cancellation",2000,182,1,-4389.03037250695,8869.2715745284,8847.78807564218,4.26674574148981,0.0731003798679012,2,4,2,2
"Cancellation",2000,182,2,-4313.28559038407,8816.59374225669,8771.8364529104,0.6793404233104,0.0937578712852718,2,4,2,2
"Cancellation",2000,182,3,-4291.02290674457,8870.88010695173,8802.84902714538,7.52514953981432,0.019287674164463,2,4,2,2
"Cancellation",2000,182,4,-4344.16831552093,9075.98265647851,8984.67778621209,7.90189715628256,0.0450015633121911,2,4,2,2
"Cancellation",2000,182,5,-4429.54453635013,9345.54683011096,9230.96816938447,9.81667308712116,0.0244784701579323,2,4,2,2
"Cancellation",2000,183,1,-4349.33295346916,8789.87673645283,8768.39323756662,8.98498461002068,0.00874415107580137,1,5,3,1
"Cancellation",2000,183,2,-4403.2216697783,8996.46590104515,8951.70861169887,3.78425249636936,0.0242179877759068,1,5,3,1
"Cancellation",2000,183,3,-4362.33751082591,9013.50931511442,8945.47823530807,6.34033449871043,0.0163064425779242,1,5,3,1
"Cancellation",2000,183,4,-4321.2220466258,9030.09011868826,8938.78524842184,9.76783068154114,0.00484953914556843,1,5,3,1
"Cancellation",2000,183,5,-4385.11262863613,9256.68301468295,9142.10435395647,1.80056908625308,0.00928154803684722,1,5,3,1
"Cancellation",2000,184,1,-4365.52643023522,8822.26368998494,8800.78019109872,5.60285591125374,0.077746008506734,1,5,2,1
"Cancellation",2000,184,2,-4391.89612680492,8973.81481509838,8929.0575257521,17.7715762797641,0.0356021938223763,1,5,2,1
"Cancellation",2000,184,3,-4383.7812415516,9056.3967765658,8988.36569675945,15.5517464183645,0.00345028486637305,1,5,2,1
"Cancellation",2000,184,4,-4379.38382612739,9146.41367769143,9055.10880742501,1.57774694108649,0.0375870614007846,1,5,2,1
"Cancellation",2000,184,5,-4307.7369361665,9101.93162974369,8987.35296901721,16.873296859446,0.035796586368756,1,5,2,1
"Cancellation",2000,185,1,-4345.11733338734,8781.44549628918,8759.96199740297,-12.7306415884431,0.0742281671144168,1,5,4,1
"Cancellation",2000,185,2,-4316.21051041247,8822.44358231349,8777.6862929672,0.377988359900602,0.0685701608648041,1,5,4,1
"Cancellation",2000,185,3,-4354.0725858694,8996.97946520141,8928.94838539506,-1.81061152572441,0.0003160527758949,1,5,4,1
"Cancellation",2000,185,4,-4369.5451401799,9126.73630579645,9035.43143553003,5.75574638521897,0.00355040149178192,1,5,4,1
"Cancellation",2000,185,5,-4343.41067406271,9173.27910553612,9058.70044480964,3.44284095687821,0.0109244385460087,1,5,4,1
"Cancellation",2000,186,1,-4375.64496803613,8842.50076558677,8821.01726670056,-4.22045968426708,0.074040262314435,1,3,3,3
"Cancellation",2000,186,2,-4381.96113832102,8953.9448381306,8909.18754878432,5.7763169237253,0.0338526842238987,1,3,3,3
"Cancellation",2000,186,3,-4354.82966140646,8998.49361627552,8930.46253646917,5.95569476085984,-0.0272998735904182,1,3,3,3
"Cancellation",2000,186,4,-4287.35246687521,8962.35095918707,8871.04608892065,-3.51526196222781,0.00421438193039756,1,3,3,3
"Cancellation",2000,186,5,-4365.12241388447,9216.70258517963,9102.12392445315,1.93890299166189,0.0315885811358607,1,3,3,3
"Cancellation",2000,187,1,-4324.07062410487,8739.35207772425,8717.86857883804,-5.89004059711029,0.0416995037900097,1,4,4,4
"Cancellation",2000,187,2,-4362.28400457015,8914.59057062886,8869.83328128258,-4.34474417726797,0.025771781765169,1,4,4,4
"Cancellation",2000,187,3,-4323.02202190588,8934.87833727437,8866.84725746801,9.77118008416145,-0.00257522528398105,1,4,4,4
"Cancellation",2000,187,4,-4323.60454912809,9034.85512369282,8943.5502534264,11.3918422447071,0.0473507396477122,1,4,4,4
"Cancellation",2000,187,5,-4335.02266490036,9156.5030872114,9041.92442648492,-8.23871473231387,0.0065186291909147,1,4,4,4
"Cancellation",2000,188,1,-4286.40207523006,8664.01497997463,8642.53148108842,11.0745389434682,0.0464614811143921,1,5,4,1
"Cancellation",2000,188,2,-4312.19374892985,8814.41005934825,8769.65277000197,5.17213226172858,0.0285046355812919,1,5,4,1
"Cancellation",2000,188,3,-4297.41342217272,8883.66113780805,8815.63005800169,9.81766840595019,0.0419294895571457,1,5,4,1
"Cancellation",2000,188,4,-4334.26246950511,9056.17096444686,8964.86609418044,13.8072893423156,0.0185255058291555,1,5,4,1
"Cancellation",2000,188,5,-4345.56808929933,9177.59393600935,9063.01527528286,8.44562136117399,0.0158219011796679,1,5,4,1
"Cancellation",2000,189,1,-4402.40416715218,8896.01916381886,8874.53566493265,2.32262236896136,0.0396918839448832,4,5,3,3
"Cancellation",2000,189,2,-4371.02313705921,8932.06883560696,8887.31154626068,14.4292507784575,0.0321842927555216,4,5,3,3
"Cancellation",2000,189,3,-4364.38799892042,9017.61029130345,8949.5792114971,5.95895257169931,0.027008968969549,4,5,3,3
"Cancellation",2000,189,4,-4272.29812673369,8932.24227890402,8840.93740863761,2.68360710950355,-0.0118675141997132,4,5,3,3
"Cancellation",2000,189,5,-4301.73870937104,9089.93517615278,8975.3565154263,6.17439683661754,0.00501855206226762,4,5,3,3
"Cancellation",2000,190,1,-4373.8156920227,8838.84221355991,8817.3587146737,15.5842942944331,0.0923432188624445,2,4,4,4
"Cancellation",2000,190,2,-4321.50860122255,8833.03976393366,8788.28247458738,19.3688838327349,0.0128558342839535,2,4,4,4
"Cancellation",2000,190,3,-4358.9348879837,9006.70406943,8938.67298962365,14.8533822950183,0.0149276051116907,2,4,4,4
"Cancellation",2000,190,4,-4345.87453220073,9079.39508983811,8988.0902195717,15.5418020324737,0.00907370742881834,2,4,4,4
"Cancellation",2000,190,5,-4350.19500619234,9186.84776979538,9072.2691090689,15.8991730125331,0.0241995496073565,2,4,4,4
"Cancellation",2000,191,1,-4346.25793967552,8783.72670886555,8762.24320997933,-1.68414627924455,0.0991143811504752,1,4,4,4
"Cancellation",2000,191,2,-4400.23954615658,8990.5016538017,8945.74436445542,10.7330460632504,0.0360749062117345,1,4,4,4
"Cancellation",2000,191,3,-4337.92044175315,8964.6751769689,8896.64409716255,7.12202064834348,0.0200115083609943,1,4,4,4
"Cancellation",2000,191,4,-4329.42686829796,9046.49976203257,8955.19489176615,6.24483609620988,0.0357411283658715,1,4,4,4
"Cancellation",2000,191,5,-4326.32486289245,9139.10748319559,9024.52882246911,5.15696740251642,0.0287755120965409,1,4,4,4
"Cancellation",2000,192,1,-4285.1276422196,8661.46611395371,8639.98261506749,6.27810828163649,-0.00139886189274329,1,5,4,1
"Cancellation",2000,192,2,-4283.1081623031,8756.23888609476,8711.48159674848,4.75451495971683,0.0512766886943396,1,5,4,1
"Cancellation",2000,192,3,-4311.61963037267,8912.07355420793,8844.04247440158,18.8611039298643,0.0101203279907983,1,5,4,1
"Cancellation",2000,192,4,-4344.74237067897,9077.13076679458,8985.82589652816,-0.170391035372854,0.0258052963900366,1,5,4,1
"Cancellation",2000,192,5,-4287.10280172729,9060.66336086527,8946.08470013878,6.95679584664058,0.0215311488059892,1,5,4,1
"Cancellation",2000,193,1,-4278.17904061061,8647.56891073573,8626.08541184952,1.3696433386565,0.101359494897228,1,5,3,1
"Cancellation",2000,193,2,-4302.58437171407,8795.19130491669,8750.43401557041,4.36921773087986,0.028431449548474,1,5,3,1
"Cancellation",2000,193,3,-4359.388200377,9007.61069421661,8939.57961441026,-4.2730243965305,0.0788079670036815,1,5,3,1
"Cancellation",2000,193,4,-4314.89500763721,9017.43604071107,8926.13117044465,-0.10085939706487,0.0388049205850212,1,5,3,1
"Cancellation",2000,193,5,-4320.99073247548,9128.43922236165,9013.86056163517,0.339642887940543,0.0385833467581948,1,5,3,1
"Cancellation",2000,194,1,-4367.93233562479,8827.07550076408,8805.59200187786,-11.6866010932993,0.112489016135767,2,3,2,2
"Cancellation",2000,194,2,-4309.77466945535,8809.57190039925,8764.81461105296,3.454243010105,0.0260078538593105,2,3,2,2
"Cancellation",2000,194,3,-4336.63989111479,8962.11407569218,8894.08299588583,4.78590238845243,0.0227369151742725,2,3,2,2
"Cancellation",2000,194,4,-4342.33915361055,9072.32433265776,8981.01946239134,-0.016362281326916,0.0204015579236011,2,3,2,2
"Cancellation",2000,194,5,-4308.49393758179,9103.44563257428,8988.8669718478,-4.75186088341351,0.0452436803923463,2,3,2,2
"Cancellation",2000,195,1,-4287.71827229558,8666.64737410567,8645.16387521945,3.61815566451113,0.0285059479803023,1,5,2,1
"Cancellation",2000,195,2,-4369.2114864779,8928.44553444435,8883.68824509807,-4.5767075111994,0.0604540384056428,1,5,2,1
"Cancellation",2000,195,3,-4364.94904223239,9018.73237792738,8950.70129812103,14.3716449719454,-0.018940727396471,1,5,2,1
"Cancellation",2000,195,4,-4322.17030417088,9031.98663377841,8940.68176351199,7.60038017271312,0.0043881628962372,1,5,2,1
"Cancellation",2000,195,5,-4368.93975660786,9224.33727062641,9109.75860989993,8.65832753017794,-0.00225865309518251,1,5,2,1
"Cancellation",2000,196,1,-4274.8959703755,8641.00277026551,8619.5192713793,-18.5854407870662,0.089481756614794,1,5,3,1
"Cancellation",2000,196,2,-4388.97898752871,8967.98053654597,8923.22324719969,2.01701476980574,0.0754091806643524,1,5,3,1
"Cancellation",2000,196,3,-4342.48285430243,8973.80000206745,8905.7689222611,7.27349435106065,0.0507053683134926,1,5,3,1
"Cancellation",2000,196,4,-4283.70930474458,8955.06463492581,8863.75976465939,-1.25897373015043,0.0347019430406358,1,5,3,1
"Cancellation",2000,196,5,-4320.71442249332,9127.88660239733,9013.30794167085,8.65800489029215,0.0318042521840242,1,5,3,1
"Cancellation",2000,197,1,-4288.76027648911,8668.73138249272,8647.24788360651,-3.81694309266189,0.0379839301150568,1,5,4,1
"Cancellation",2000,197,2,-4332.09189178731,8854.20634506317,8809.44905571688,14.1330178344721,-0.00393977388119094,1,5,4,1
"Cancellation",2000,197,3,-4248.92189214921,8786.67807776102,8718.64699795467,4.91919147804071,0.00422065294498346,1,5,4,1
"Cancellation",2000,197,4,-4327.78897021612,9043.22396586889,8951.91909560247,7.1518124935536,0.00521062567784937,1,5,4,1
"Cancellation",2000,197,5,-4317.63206311164,9121.72188363397,9007.14322290748,-0.533396732280228,0.0217721100720776,1,5,4,1
"Cancellation",2000,198,1,-4269.01587973011,8629.24258897472,8607.75909008851,-10.9948271281996,0.0605457967284398,1,4,3,1
"Cancellation",2000,198,2,-4341.74315336275,8873.50886821406,8828.75157886778,-5.63007498845117,0.0581783767726321,1,4,3,1
"Cancellation",2000,198,3,-4311.14130717319,8911.11690780898,8843.08582800263,0.888897208157494,0.0154935477613539,1,4,3,1
"Cancellation",2000,198,4,-4292.2795115484,8972.20504853344,8880.90017826702,-0.269354294332438,0.0139978155832272,1,4,3,1
"Cancellation",2000,198,5,-4339.38396524693,9165.22568790456,9050.64702717807,5.39896383433214,0.0267010225148277,1,4,3,1
"Cancellation",2000,199,1,-4316.63049643318,8724.47182238087,8702.98832349466,2.58916754417412,0.113547124166094,2,4,3,2
"Cancellation",2000,199,2,-4271.36167232872,8732.74590614599,8687.98861679971,-7.26320312406289,0.0437582492576487,2,4,3,2
"Cancellation",2000,199,3,-4274.45775472605,8837.74980291471,8769.71872310836,1.87577995234031,0.00933040503178999,2,4,3,2
"Cancellation",2000,199,4,-4289.33057539783,8966.30717623231,8875.00230596589,1.40090806886363,-0.00965390419786896,2,4,3,2
"Cancellation",2000,199,5,-4331.3351485512,9149.12805451309,9034.54939378661,-9.9218020269666,0.0285781647446951,2,4,3,2
"Cancellation",2000,200,1,-4311.45267223936,8714.11617399323,8692.63267510701,-5.21828139552196,0.0217787391215603,1,3,4,1
"Cancellation",2000,200,2,-4381.97565640826,8953.97387430508,8909.2165849588,3.2189712171249,0.0057503050725026,1,3,4,1
"Cancellation",2000,200,3,-4303.41992594989,8895.67414536238,8827.64306555603,2.73581865830656,0.0133601223837171,1,3,4,1
"Cancellation",2000,200,4,-4329.91566419705,9047.47735383074,8956.17248356432,6.06965096568126,0.0146722351742519,1,3,4,1
"Cancellation",2000,200,5,-4322.8458301416,9132.14941769389,9017.57075696741,-0.0551999762087645,0.0198850432034484,1,3,4,1
"Cancellation",10000,1,1,-21553.5494416893,43217.6229678423,43181.0482062814,4.37105731675229,0.0268221692531749,2,5,2,2
"Cancellation",10000,1,2,-21460.1122933455,43150.4830959904,43074.2856760718,-0.255585050755494,-0.0108443331709209,2,5,2,2
"Cancellation",10000,1,3,-21619.6054529309,43589.2038399969,43473.3837617206,17.4018700567543,0.00909606735645147,2,5,2,2
"Cancellation",10000,1,4,-21794.0204024554,44057.7681638817,43902.3254272477,4.41995462215871,0.0202119189056746,2,5,2,2
"Cancellation",10000,1,5,-21720.9875905662,44031.4369649389,43836.3715699473,1.38683621209688,0.00909982957360703,2,5,2,2
"Cancellation",10000,2,1,-21901.3754482767,43913.2749810171,43876.7002194562,2.88871112493884,0.0394005596997264,4,5,5,5
"Cancellation",10000,2,2,-21807.6044350699,43845.4673794392,43769.2699595206,7.22477838928441,0.0365067656251877,4,5,5,5
"Cancellation",10000,2,3,-21825.5390202014,44001.0709745379,43885.2508962616,4.31654769010554,-0.00565351023446954,4,5,5,5
"Cancellation",10000,2,4,-21578.9508514202,43627.6290618113,43472.1863251774,6.53804548426144,0.0333159694675534,4,5,5,5
"Cancellation",10000,2,5,-21842.2915881535,44274.0449601135,44078.9795651219,2.53347819106375,0.0369503854490957,4,5,5,5
"Cancellation",10000,3,1,-21842.8399105133,43796.2039054904,43759.6291439295,14.4115252784307,-0.00974537844794456,4,5,3,3
"Cancellation",10000,3,2,-21692.9976567897,43616.2538228788,43540.0564029602,-0.087989610241002,0.0203957282026093,4,5,3,3
"Cancellation",10000,3,3,-21735.6894667965,43821.3718677281,43705.5517894518,6.27752479135281,-0.0310741533366166,4,5,3,3
"Cancellation",10000,3,4,-21426.0048183414,43321.7369956536,43166.2942590197,1.60390240870132,0.030076732652793,4,5,3,3
"Cancellation",10000,3,5,-21675.6521226724,43940.7660291513,43745.7006341597,8.48516322038164,0.0262517061989298,4,5,3,3
"Cancellation",10000,4,1,-21919.5041552047,43949.5323948731,43912.9576333121,5.1907766204146,0.0787827852621196,2,5,3,2
"Cancellation",10000,4,2,-21607.0999706562,43444.4584506118,43368.2610306932,-4.55091598704705,0.0214826353144282,2,5,3,2
"Cancellation",10000,4,3,-21732.2523917739,43814.4977176828,43698.6776394065,0.251719885235538,0.0249922697648967,2,5,3,2
"Cancellation",10000,4,4,-21816.43539337,44102.5981457107,43947.1554090768,16.1706062361711,-0.00390915944909045,2,5,3,2
"Cancellation",10000,4,5,-21820.0298480644,44229.5214799353,44034.4560849437,17.223967972171,0.038729567415678,2,5,3,2
"Cancellation",10000,5,1,-21867.6447357257,43845.8135559151,43809.2387943542,-1.56038852121777,0.130540535438436,2,5,5,5
"Cancellation",10000,5,2,-21614.3270308406,43458.9125709805,43382.7151510619,10.691744322138,0.0244450626815217,2,5,5,5
"Cancellation",10000,5,3,-21804.9075400944,43959.8080143239,43843.9879360476,0.332843937791031,0.0317214739054665,2,5,5,5
"Cancellation",10000,5,4,-21609.320285561,43688.3679300928,43532.9251934588,8.35383655380022,0.0331325323389216,2,5,5,5
"Cancellation",10000,5,5,-21741.8422837992,44073.1463514049,43878.0809564133,-1.28844093112771,0.0182969442543569,2,5,5,5
"Cancellation",10000,6,1,-21578.2401012389,43267.0042869416,43230.4295253806,-3.71311983053165,0.0673353583426782,4,4,4,4
"Cancellation",10000,6,2,-21636.2288982604,43502.7163058201,43426.5188859015,8.84969456028715,0.0181665382059744,4,4,4,4
"Cancellation",10000,6,3,-21506.2864663945,43362.5658669241,43246.7457886479,2.9721522189946,0.0480294179418187,4,4,4,4
"Cancellation",10000,6,4,-21351.4635718284,43172.6545026276,43017.2117659937,2.64666870742839,0.0155351543435327,4,4,4,4
"Cancellation",10000,6,5,-21699.993262756,43989.4483093185,43794.3829143269,2.40209292554122,0.018290649713672,4,4,4,4
