"gamma_bar","rep","K_est","cf_effect","k_selected_consensus","gamma_weighted","bic_panel"
0.1,11,5,11.2438785917278,1,0.0105845565641299,43525.5279239447
0.1,12,1,-0.0630016788718442,1,0.071955087422929,42623.1865661062
0.1,12,2,-2.43865647573105,1,0.0507445223742425,42979.6762922374
0.1,12,3,2.61434906676183,1,0.0271308245294161,43900.643905251
0.1,12,4,8.06545246184403,1,0.00126654628737633,43765.7800721385
0.1,12,5,2.48275042133167,1,0.0333290844342896,43258.4349090101
0.1,13,1,2.26993562022158,4,0.0426945393607735,43297.3770286525
0.1,13,2,12.9071633410401,4,0.0283232060725839,43926.0915555783
0.1,13,3,-1.06217533263713,4,0.046152637779505,44251.4210386348
0.1,13,4,11.185156116604,4,0.00215352073365049,43087.7049315254
0.1,13,5,-2.55679194503552,4,0.0255844329765521,43777.3844374512
0.1,14,1,6.71242091563904,1,0.0319295345308602,42922.1342096597
0.1,14,2,-6.54776440424557,1,0.0447030279081317,43128.9781426196
0.1,14,3,-1.1184680634522,1,0.0298582707167738,43473.449020338
0.1,14,4,8.5387553841031,1,0.00808585735867181,44407.8648474651
0.1,14,5,2.53819880861257,1,0.0140091827975857,43713.3195358923
0.1,15,1,9.78788518826035,1,0.0628500255496375,43714.3960943964
0.1,15,2,1.36949257666941,1,0.0353108326824935,43907.2638375454
0.1,15,3,10.011059648251,1,0.0287938904136718,43939.9915190512
0.1,15,4,5.1641845818433,1,0.00724873923673865,44165.5194742048
0.1,15,5,6.73488185208804,1,0.0139509772034107,44168.7901564135
0.1,16,1,2.14525261966043,1,0.0611280159719126,43344.7080169516
0.1,16,2,-3.02328782827965,1,0.034391405460685,43416.6213413883
0.1,16,3,8.33519531982402,1,0.0368694257387173,44434.2370650719
0.1,16,4,13.1148355838245,1,0.0179878234662314,44206.9241262538
0.1,16,5,14.6975547646334,1,0.0181164080539129,43659.7364841958
0.1,17,1,-1.83299111723901,3,0.0333157142471603,43067.8598011914
0.1,17,2,-2.08364163844655,3,0.0639885424906427,43124.0122297376
0.1,17,3,-0.296396863645092,3,0.0263334735378976,42822.4654662032
0.1,17,4,-7.20758684560403,3,0.0394854121767572,42988.6214824373
0.1,17,5,1.46170813121138,3,0.0222221365106363,42975.3252755798
0.1,18,1,3.73516352804463,2,0.0710382086744381,44121.5357578101
0.1,18,2,-6.52495637210577,2,0.0398249945319616,42916.2334649989
0.1,18,3,-3.99566678419046,2,0.0184943764278443,44054.0741350529
0.1,18,4,-1.95935762202919,2,0.00292128437437022,43450.7154642921
0.1,18,5,2.43913253107111,2,0.0128635309824953,43635.1468406203
0.1,19,1,8.81752855995504,1,0.0263201252859395,43133.5548774616
0.1,19,2,-13.2520641936267,1,0.102240436207743,43153.797804939
0.1,19,3,-1.52604717203376,1,0.0412275378822386,43147.0357022643
0.1,19,4,6.8630543017257,1,0.0190855714616031,43702.4956707911
0.1,19,5,5.87080852062669,1,0.0131767116492603,43503.8605270166
0.1,20,1,3.43203987497695,5,0.0762988944887407,44120.3438354374
0.1,20,2,7.36201513518423,5,0.0286229605001251,43787.2002665003
0.1,20,3,-9.51872369119299,5,0.0389481126425487,43614.7241374704
0.1,20,4,0.18856614134165,5,0.00352208854355075,44028.446700277
0.1,20,5,7.46081958788491,5,0.034556990386835,43447.7723814508
0.1,21,1,-8.69921009775562,3,0.0730225661505352,43715.6151024809
0.1,21,2,1.04024393565873,3,0.0430947492179189,44429.3105705136
0.1,21,3,2.11340521642629,3,0.0258827985775478,43486.6661591877
0.1,21,4,12.1301406724397,3,0.040778567514648,43909.3571248355
0.1,21,5,4.67151332334086,3,0.0332274936672546,43425.5189935503
0.1,22,1,-1.57399181766695,1,0.0716260233564089,42982.5965475613
0.1,22,2,1.13039491511595,1,0.0149026838795154,43065.45833655
0.1,22,3,-3.35079833171991,1,0.0233769560901419,43328.2557002445
0.1,22,4,18.6855710302296,1,-0.00371174481221316,44125.9148028219
0.1,22,5,6.67459493257421,1,0.00373489234088052,44131.9060638823
0.1,23,1,0.632705228356359,3,0.0886030305153016,43473.708075745
0.1,23,2,5.26951533159403,3,0.00631148677985709,42934.0368101612
0.1,23,3,4.18531138562078,3,0.0739613955216693,43222.1184263778
0.1,23,4,-7.17214217472269,3,0.0303816968969514,43550.5309044465
0.1,23,5,-3.71461474220738,3,0.059336705001745,43519.4806608036
0.1,24,1,-7.21368088063659,1,0.0851615063770618,42485.766028923
0.1,24,2,-4.55078930317466,1,0.0293077812988041,42766.1185781372
0.1,24,3,4.16357344095474,1,0.0335723161783805,43248.5517037277
0.1,24,4,4.30525484914886,1,0.0532317353310028,44021.261629572
0.1,24,5,1.67680401469197,1,0.0329489945509413,43242.7721380344
0.1,25,1,3.15073544719622,1,0.0757093169394879,43028.870864188
0.1,25,2,-7.44236371599735,1,0.0538340055592015,43076.230675026
0.1,25,3,7.91953533456551,1,0.0363085529780699,43376.1268207191
0.1,25,4,-6.40927396513734,1,0.0272495756054567,43179.9898926186
0.1,25,5,6.87957201982957,1,0.0226074775798842,43843.0147883517
0.1,26,1,7.8036939254689,1,0.0273232244320973,43206.5616853333
0.1,26,2,-9.07401506516787,1,0.0362868973937763,43623.5512945377
0.1,26,3,9.29807833433787,1,0.027355381435248,43673.4518938916
0.1,26,4,9.96492584359378,1,0.00260271821553057,43636.7694576579
0.1,26,5,-1.73408836106602,1,0.0159432886484275,44019.1015462164
0.1,27,1,6.51011793642846,2,0.0412524085120133,43202.3837685552
0.1,27,2,3.06575862477805,2,0.0849121399495136,42940.1256110018
0.1,27,3,-1.71768441437703,2,0.0901439205198039,43733.5773419774
0.1,27,4,10.9913280020938,2,0.0316433455695724,43700.3593494855
0.1,27,5,3.8441381241131,2,0.00549192825639168,43651.1065516223
0.1,28,1,11.5117231966291,1,0.0726720001095404,43378.0691630805
0.1,28,2,15.5297221742394,1,-0.0130565810367613,43464.8522486891
0.1,28,3,3.20375654434542,1,0.0399749435942328,43614.1974205594
0.1,28,4,5.78900603632995,1,0.021705313192622,43478.9425337941
0.1,28,5,13.4438014839631,1,0.0367653594233934,43663.3519026125
0.1,29,1,12.4025561541065,3,0.0119056900121534,43732.0114363415
0.1,29,2,-2.83393409214991,3,0.0530697291807623,43589.5566776247
0.1,29,3,0.394150011538176,3,0.0610455488866294,43577.5699258605
0.1,29,4,-0.52883241007239,3,0.0336083902929835,43712.967403551
0.1,29,5,-0.103082637869844,3,0.0402000394699821,43467.6171771082
0.1,30,1,9.09301319382319,4,0.0980132613119433,44366.4075520874
0.1,30,2,16.6247560672748,4,0.0612942074738251,44300.9478636953
0.1,30,3,-1.66424073882685,4,0.0440057677504848,43539.9900141946
0.1,30,4,5.6125119903917,4,0.0201812928044795,43409.8299703449
0.1,30,5,0.327629631629532,4,0.0143362231770955,43915.491951608
0.1,31,1,7.55980201812538,3,0.0687163312343663,43580.5668636297
0.1,31,2,1.12698452557234,3,0.0429533406178615,44107.3517387398
0.1,31,3,0.824738789053117,3,0.00477758285438127,43007.1495758676
0.1,31,4,0.0996673682365348,3,0.0360143592939377,43753.3609449857
0.1,31,5,13.2035474625427,3,0.0240306505459343,43278.1158501611
0.1,32,1,4.79672565440332,5,0.0774033625207051,43416.2984491646
0.1,32,2,3.75972457126577,5,0.0568375134941366,44016.0711113715
0.1,32,3,7.62400629094044,5,0.0247416723710949,43583.9832284968
0.1,32,4,11.4580095128505,5,-0.0186444677695151,43954.3543120435
0.1,32,5,3.90938533205516,5,0.037937725754966,43328.6493405794
0.1,33,1,6.4050285260453,1,0.0704618850101424,43258.709014405
0.1,33,2,7.36821500435305,1,0.0349835992606873,43844.4880909474
0.1,33,3,7.09205007379672,1,0.017788378054901,43828.9140239107
0.1,33,4,-1.5926409042587,1,0.0454834743189383,43335.030625071
0.1,33,5,10.0006727948525,1,0.0112067389638644,43460.9623634641
0.1,34,1,11.3091718430259,4,0.0664190932751179,43887.2434707562
0.1,34,2,14.1368810621946,4,0.0347516103787213,43915.0474373609
0.1,34,3,-0.927256651866552,4,0.0477262790334876,43810.0866871953
0.1,34,4,5.73656869154679,4,0.0372838015870658,43118.8681841094
0.1,34,5,6.46237758828983,4,0.00452701581740395,43732.2745166391
0.1,35,1,-3.42941384474998,5,0.122099847813129,44022.8820179042
0.1,35,2,5.78843383497901,5,0.0547865881053762,43217.9948909195
0.1,35,3,12.4722136184516,5,0.0170030565225314,43130.8059401088
0.1,35,4,-3.81383794344804,5,0.0489334573494853,43933.3993068114
0.1,35,5,7.27511876468191,5,0.0102579849540715,43799.3203932806
0.1,36,1,13.1105534848912,4,0.0711212678179629,43176.5716544917
0.1,36,2,3.85084336180984,4,0.0228764735826976,43102.5870839139
0.1,36,3,8.40296251043455,4,0.00405801024232503,43543.6410798455
0.1,36,4,9.39735716269645,4,0.0157957250645121,43306.4095043693
0.1,36,5,3.45403134538957,4,0.0302817497190815,43296.6896113615
0.1,37,1,1.79726659848269,1,-0.00428841501617932,42996.4481406322
0.1,37,2,11.5310252834878,1,0.0288825259746501,43194.8771914336
0.1,37,3,-0.400389579159588,1,0.0469111873887213,43711.3421890644
0.1,37,4,6.76948360713867,1,0.0359842964448543,43978.2429341255
0.1,37,5,3.72238660037529,1,0.0240707922708496,43372.3129193721
0.1,38,1,19.2613190381648,5,0.0687764604403866,43232.1602793931
0.1,38,2,7.48156503462992,5,0.0358521144835687,43565.1252749226
0.1,38,3,-3.40470753751698,5,0.0244277569546131,43967.3961103696
0.1,38,4,10.0648409288661,5,0.0190859014407582,43966.7360967915
0.1,38,5,14.5887461968881,5,0.00744472861409124,43871.4270293851
0.1,39,1,12.5367860518163,1,0.042074609346039,43897.5396184134
0.1,39,2,8.81383610194435,1,0.0327021387748121,43469.9428896011
0.1,39,3,-3.37502223591513,1,0.0355031309487368,43190.1166423761
0.1,39,4,6.74879320874765,1,0.0259278786979897,43632.8783157589
0.1,39,5,10.0157316747144,1,0.00220703963186651,44159.1111308679
0.1,40,1,-12.5004223702706,3,0.0816378327418994,43404.7908402035
0.1,40,2,2.76070218378225,3,0.00291456490201042,43509.7598865973
0.1,40,3,2.42794138772492,3,0.0308502713745906,43087.1005011397
0.1,40,4,-3.70239400439282,3,0.0483964815278452,43681.8284706435
0.1,40,5,2.96797146313275,3,0.0314649795810125,43281.2415124027
0.1,41,1,6.39729022305238,1,0.0170320069025667,43280.6821093421
0.1,41,2,2.31977336973817,1,0.0513388777680453,43474.5144501051
0.1,41,3,-2.53855346936253,1,0.0467119073239246,43463.8885145026
0.1,41,4,-1.41755950260801,1,-0.00252785557828049,43739.6703364424
0.1,41,5,-4.70489453910201,1,0.029376946520255,43103.3747287993
0.1,42,1,-3.05091645152026,2,0.144694787556259,43429.2405567674
0.1,42,2,4.0577307118235,2,0.0276738439364484,43368.1768462484
0.1,42,3,-1.24695342948243,2,0.0634421671498213,43188.6934824867
0.1,42,4,7.27842605920517,2,0.0182527286739162,42820.6431106312
0.1,42,5,-2.10373115587195,2,0.0233567026408448,43246.7323056967
0.1,43,1,5.419555778903,4,0.099889028267665,43361.0943124564
0.1,43,2,7.25283169710855,4,0.0241978542724905,43537.7725961252
0.1,43,3,3.38629178429017,4,0.0214482973143283,43188.5463931079
0.1,43,4,-10.6413540000812,4,0.102672888284091,42988.2411018118
0.1,43,5,5.53411705447411,4,-0.0132313255736092,44429.3351048029
0.1,44,1,-6.8652361650034,3,0.0757418809702119,43211.5627311714
0.1,44,2,3.02096735845127,3,0.0572744415075849,43945.5972896637
0.1,44,3,2.81988855860795,3,0.033120739650387,43318.8427510484
0.1,44,4,12.934511632577,3,0.0215925585821594,44100.48170795
0.1,44,5,-0.179165582848604,3,0.0231841317973451,43877.0266346417
0.1,45,1,13.9329599983576,1,0.0183497839862896,43323.4518006757
0.1,45,2,2.40143308671542,1,0.0244034028026384,43518.8005847083
0.1,45,3,9.42839081193202,1,0.0332811841745738,43828.0142321904
0.1,45,4,12.211112229203,1,0.00688042762643127,43488.2776832793
0.1,45,5,4.93974473670277,1,0.0279680556927937,43634.8325716872
0.1,46,1,14.8029249283193,2,0.0807124237655627,43126.1549361409
0.1,46,2,8.29848175322254,2,0.0401468615778222,42629.2876400521
0.1,46,3,0.927145039350679,2,0.0355094778063524,43512.6483411976
0.1,46,4,14.1816829854821,2,0.0271912795559454,43677.7634688301
0.1,46,5,7.98542385469985,2,0.00561561333774771,43776.2418620769
0.1,47,1,6.23418378460609,2,0.0155797931984964,43388.113143174
0.1,47,2,3.67095894923249,2,0.0475751530235652,43077.2569072346
0.1,47,3,6.35586533646781,2,0.0327166235970188,43561.0446400116
0.1,47,4,8.79121207976478,2,0.0280486732020605,44042.1100800661
0.1,47,5,2.84960465250036,2,0.013894450103649,44062.9566457207
0.1,48,1,-5.45555154645601,5,0.120668139144582,43952.3505174418
0.1,48,2,15.2400734533781,5,0.0194799683386157,43826.6978204257
0.1,48,3,-3.3036996083479,5,0.0315452849557866,43906.0802851827
0.1,48,4,1.56144573564698,5,0.0268922091139175,44236.3646501189
0.1,48,5,1.82307530525489,5,0.0382208182361343,43387.0976177132
0.1,49,1,3.72660545715845,3,0.0255616052115105,43351.1267921459
0.1,49,2,0.376164257287336,3,0.0525700091130014,43997.2887327107
0.1,49,3,-5.29219062847318,3,0.0348763733369016,43249.1448478529
0.1,49,4,3.56390618133229,3,0.0252391242436171,43796.8129735408
0.1,49,5,11.7335818317217,3,0.00776550681347626,43617.0094027601
0.1,50,1,3.81853048296081,3,0.0426088240563968,43460.5797288591
0.1,50,2,-0.318336677884823,3,0.0444787845525088,43331.9995021069
0.1,50,3,10.5234318180376,3,0.0373247972169995,43824.9867759429
0.1,50,4,-2.26449884927546,3,0.00856441940881061,43043.3311035709
0.1,50,5,8.07003135392275,3,0.0158598544054447,43582.0885459482
0.15,1,1,12.4193508841553,3,0.0601155439314738,43165.1742942177
0.15,1,2,1.4193549061664,3,-0.000580578069082089,42621.7502744345
0.15,1,3,2.59677121548469,3,0.0252900631930606,43406.7903408161
0.15,1,4,0.0536396608906803,3,0.0219481220976544,43765.5434711372
0.15,1,5,21.9400792543089,3,0.0302365441009472,43587.7455370475
0.15,2,1,0.262598006146889,5,0.0311879418802613,43158.0033819517
0.15,2,2,14.7870891204959,5,0.0257790625578506,43981.2624512252
0.15,2,3,7.04487985392593,5,0.0367488232485341,43587.7801536954
0.15,2,4,3.66418427613464,5,0.0121986342018686,43595.9739709152
0.15,2,5,2.5150325377749,5,0.0632924353576946,43080.0229615966
0.15,3,1,-4.94119722614024,3,0.0557140986036261,43311.6637020965
0.15,3,2,2.71623711190235,3,0.0221433710914816,43680.4820489525
0.15,3,3,2.64923149631364,3,0.00878239152891788,43639.8141775157
0.15,3,4,-7.14060758122452,3,0.0432869889343329,43564.8580085316
0.15,3,5,0.627970123630462,3,0.0313217823839906,44023.1074296015
0.15,4,1,2.50477367666661,1,0.0983104653391095,42908.9578694129
0.15,4,2,-3.2184818741966,1,0.0772937821348044,43388.8527137695
0.15,4,3,4.04584982654561,1,0.0604498685508291,43557.7527295222
0.15,4,4,2.44924623593992,1,0.0370534898249648,43022.6938546382
0.15,4,5,5.17127711980847,1,0.0381207008595486,44197.2935894843
0.15,5,1,18.1681558010151,3,0.0669817721651305,43748.3856179421
0.15,5,2,-1.7106383109823,3,0.0651494947863884,44133.7549300859
0.15,5,3,9.13239744363089,3,0.0235096426386576,43256.3462220661
0.15,5,4,1.43342270332904,3,0.0657426952004404,43988.4876922383
0.15,5,5,6.25690033668129,3,0.0194872705614082,44090.6968574838
0.15,6,1,7.56795926982277,3,0.0852924507850249,44122.020839665
0.15,6,2,-5.99808933198191,3,0.0419760606896509,43773.4429942271
0.15,6,3,3.5568834429021,3,0.0554869931059642,43646.8993482581
0.15,6,4,3.03447485257368,3,0.0263425322251726,43792.5557106007
0.15,6,5,0.0316306287585945,3,0.042428568401131,43952.5693539968
0.15,7,1,3.75189592593806,1,0.00355597453530544,43040.9707826461
0.15,7,2,16.0229008895489,1,0.0391238274830608,43775.6946284321
0.15,7,3,4.47051814722099,1,0.0198864379070981,43845.2178585248
0.15,7,4,5.02151667066695,1,0.0376866200839858,43912.8079830919
0.15,7,5,4.63529218508141,1,0.0270219626083561,43695.8198291927
0.15,8,1,13.1889218106631,2,0.0507171111123911,43779.9122221452
0.15,8,2,4.80522104252254,2,0.0681242340445929,43006.4900926459
0.15,8,3,-3.42215144897542,2,0.0663237350401369,43492.2163393645
0.15,8,4,16.1757060613608,2,0.00872518979502238,43609.7522109124
0.15,8,5,18.5894469027884,2,0.0383343311969739,43977.6693241027
0.15,9,1,8.32867496818953,3,0.0392180734458212,43445.4693433863
0.15,9,2,8.02875550816628,3,0.0225249290349275,44234.2785731487
0.15,9,3,0.841040177138725,3,0.00779529934040119,43358.0071389153
0.15,9,4,18.6061692442624,3,0.0202005311850838,43786.3733512674
0.15,9,5,-2.9518218170292,3,0.00477262257420936,43976.9283995724
0.15,10,1,-4.91067138074157,3,0.130642949579516,43551.7025839189
0.15,10,2,-1.38912217927927,3,0.0710571832627571,42902.4776075079
0.15,10,3,9.78798092368979,3,0.0172947414495502,43246.2523836619
0.15,10,4,0.745983458764191,3,0.0349790081871045,42771.9289196936
0.15,10,5,2.42135264173878,3,0.0246334696005795,43456.445298661
0.15,11,1,-10.5271005612315,1,0.0669911609760365,43072.7692465415
0.15,11,2,-2.74815645921283,1,0.0386956376887556,43199.6310854715
0.15,11,3,-1.0720011473165,1,0.0199726522837574,43237.3900905883
0.15,11,4,9.9695821341617,1,0.0253771355390716,43590.2461136052
0.15,11,5,7.51800174933358,1,0.00702691621523125,43555.3271261782
0.15,12,1,-8.82394182077767,2,0.0872053226613718,43703.2749749662
0.15,12,2,4.98241671741305,2,0.0166600881136065,43384.1368261753
0.15,12,3,7.54188740067726,2,0.0293240030866807,43508.2548553442
0.15,12,4,-3.28598822596103,2,0.0139552612968596,43925.0039862813
0.15,12,5,-3.62704893087606,2,0.0219987790669969,44005.6577874248
0.15,13,1,6.76590413392561,1,0.0520517202364333,42711.6282097609
0.15,13,2,-7.28689679839285,1,0.0687725160489561,43081.038402515
0.15,13,3,4.969053584414,1,0.0261580278645453,44666.5795054305
0.15,13,4,-3.5404016185169,1,0.0272867819294005,42978.7465767779
0.15,13,5,0.529200331778812,1,0.0223113978161328,43903.4768296662
0.15,14,1,-5.66506880504723,3,0.0461480752956058,43243.705352673
0.15,14,2,12.843118074464,3,0.0868367623564016,43957.7738387397
0.15,14,3,12.1766517342827,3,0.0274840668044063,42978.5571214729
0.15,14,4,18.8123379203271,3,0.0253989998070094,43444.4638943558
0.15,14,5,1.38762382826392,3,0.021032155544812,43984.2833743471
0.15,15,1,2.11411720767781,3,0.0878580717594735,43176.9704195792
0.15,15,2,12.8807678634446,3,0.00971807017937723,43315.9555678819
0.15,15,3,8.34430675934448,3,0.0270252823021308,43785.5166926588
0.15,15,4,7.04248313898151,3,0.0186536320970011,43865.2881174261
0.15,15,5,-8.9586766809345,3,0.0721090586730011,42877.6461193324
0.15,16,1,2.04326512238451,3,0.056740595413784,43439.8587256969
0.15,16,2,6.23350626442912,3,0.0470194682143583,43222.031972908
0.15,16,3,-10.5686735894002,3,0.0796317442518778,42961.3791125601
0.15,16,4,-7.61823944334574,3,0.0416842922313844,43771.7747767325
0.15,16,5,-4.02219806514197,3,0.0186165880761986,43432.3506961292
0.15,17,1,8.45259091174546,3,0.100335435707841,43581.9304534775
0.15,17,2,1.53180845629721,3,-0.00720942591907976,43442.3135677919
0.15,17,3,-8.81984546575989,3,0.0598128923067777,43012.2273641204
0.15,17,4,5.44088673382993,3,0.0313699861982435,43784.9766777029
0.15,17,5,5.52846918723177,3,0.0415910074207661,43479.9309236129
0.15,18,1,-0.926884759724013,1,0.044171989678931,43163.6420546536
0.15,18,2,1.60402917554465,1,-0.0138798795414667,43407.7284403176
0.15,18,3,7.52849620789388,1,0.00645859526033297,43552.3424470935
0.15,18,4,-7.35835099703172,1,0.0329373005730329,43697.1803802748
0.15,18,5,-2.98402946319441,1,0.0181437187959453,43475.9172741436
0.15,19,1,0.261538723029511,1,0.147963019395889,42960.3281849466
0.15,19,2,15.678459403467,1,0.0679694611491974,43504.1660588022
0.15,19,3,10.0540045366786,1,0.00926402755896286,44117.7189366043
0.15,19,4,-5.90921582959105,1,0.0126921905312077,43010.9316410556
0.15,19,5,3.14513893912229,1,0.0228251901293415,43310.3500362902
0.15,20,1,11.8534093458457,2,0.110275831116676,43500.5736449497
0.15,20,2,4.85401412651129,2,0.0260211101734833,42795.8349240296
0.15,20,3,-0.421471807120947,2,0.0295459275851562,43505.8065273125
0.15,20,4,10.0443561250171,2,0.0476878345749563,43988.3092345151
0.15,20,5,9.77774076612411,2,0.00828981521716885,43506.8367125406
0.15,21,1,8.7776045957317,2,0.0206850311872158,43533.7653753456
0.15,21,2,4.40886596827603,2,0.0856114943654311,42817.3631222311
0.15,21,3,-2.52949691994206,2,0.0226076399172529,43231.6770186858
0.15,21,4,7.52102778905426,2,0.0602384643585096,43100.8059278087
0.15,21,5,1.12703898289583,2,-0.0112910100396773,43458.4858606925
0.15,22,1,13.3037557564804,2,-0.00655397951057467,43602.5248332433
0.15,22,2,4.40555573135433,2,0.0895102249151435,43191.0857119744
0.15,22,3,2.73590895603683,2,0.0335880538521397,43613.383662388
0.15,22,4,11.4095023322524,2,0.025641326197639,43656.1240508588
0.15,22,5,5.40184000537014,2,0.0244257451888161,44278.817395394
0.15,23,1,8.21588194548321,1,0.0725188803224155,42724.2011729955
0.15,23,2,4.9043207627754,1,0.0475034809927458,43757.8002203936
0.15,23,3,5.40438080281356,1,0.0726479648896985,44608.7807424155
0.15,23,4,2.03802005865839,1,0.0567422400709037,43149.6185181742
0.15,23,5,4.38867122906827,1,0.0279851013877758,43912.933677668
0.15,24,1,4.27863938445368,1,0.0179232396692648,42543.9060214094
0.15,24,2,6.62632650513139,1,0.0694876522946146,42932.2753748188
0.15,24,3,2.07135282855727,1,0.0292768578415654,43812.5969240254
0.15,24,4,0.175298933356851,1,0.0269667132129762,43578.4986546303
0.15,24,5,3.19729661963164,1,0.0077771784468022,43689.8219588464
0.15,25,1,14.1359917737214,2,0.00212443593422731,43625.8315847805
0.15,25,2,-1.29280354933644,2,0.0646232239793943,42975.3818858054
0.15,25,3,6.6674022271183,2,0.0332903022477417,44010.9486368838
0.15,25,4,7.32820227317349,2,0.0433654463025203,43857.8342273161
0.15,25,5,5.96284095034229,2,0.0237828151301865,43038.564482966
0.15,26,1,8.71741440354124,1,0.0671805683724418,42671.3157827479
0.15,26,2,-7.91858457603906,1,0.0477014150598669,43253.2411019488
0.15,26,3,13.0752793467918,1,0.0165254021062132,44115.6728901528
0.15,26,4,9.95657900961304,1,0.0173051622377992,43990.0300943798
0.15,26,5,0.744127030566714,1,0.02120932243852,43500.7762718328
0.15,27,1,5.43184665412485,4,0.0739580254456217,43620.8906493955
0.15,27,2,-5.44364755669558,4,0.0306033927803577,44095.023530573
0.15,27,3,3.05648350155664,4,0.00899360176018237,43675.309935273
0.15,27,4,0.833205168249055,4,0.013497021190021,43511.394086519
0.15,27,5,5.90396835181782,4,0.0283512891787124,44198.6732511181
0.15,28,1,13.2006542714385,1,0.0791139294209762,43340.3392298815
0.15,28,2,7.23384326516115,1,0.00516657765382123,43683.6115247832
0.15,28,3,-2.69713838672267,1,0.0359532341083948,43634.1278049223
0.15,28,4,-9.05317141034511,1,0.0289908014596229,43977.1291125753
0.15,28,5,6.17747047283553,1,0.0216907769953632,43926.4154009412
0.15,29,1,7.40269739673552,1,0.0587289700790867,42891.7375743513
0.15,29,2,-1.23188361943694,1,0.0200557380367475,43440.9420212776
0.15,29,3,13.4599195678138,1,-0.00597630876714967,43221.0137997451
0.15,29,4,-4.16248587066646,1,0.0235294361017678,44031.6417121921
0.15,29,5,7.88007754476705,1,-0.00374910323689252,42935.9797508599
0.15,30,1,3.48534008457315,5,0.0733793379559209,42735.5721583244
0.15,30,2,7.17627685216502,5,0.0260593914171022,43162.442457817
0.15,30,3,-5.49488771573021,5,0.051024255205658,43432.2557267618
0.15,30,4,5.30084058310353,5,0.0329703383821721,43875.7100469814
0.15,30,5,7.58745391498713,5,0.00800200011357055,43728.0260701272
0.15,31,1,19.7784266889161,2,0.0379579223728257,43513.4348904721
0.15,31,2,3.17633645128779,2,0.0237101687826081,43180.0886229392
0.15,31,3,8.69679753156925,2,0.0158788273054389,43665.2771644364
0.15,31,4,12.1988007543317,2,-0.000355177354757279,43733.5688853948
0.15,31,5,-1.73246419045305,2,0.0301746653698909,43787.8158234573
0.15,32,1,7.22454453155944,4,0.0184908227287042,43284.1953625267
0.15,32,2,12.9925254348789,4,0.0094128914387,43256.527388941
0.15,32,3,0.770252796553183,4,0.0265579700110261,43588.3892315378
0.15,32,4,8.79189120521617,4,0.00551829585328035,43162.0482032456
0.15,32,5,7.00727003708573,4,0.01100199829556,43744.2907165461
0.15,33,1,4.88414395531901,3,0.00950950610102809,43319.6177450441
0.15,33,2,4.337081692165,3,0.0748793426186703,43356.0855700347
0.15,33,3,-6.38442179790816,3,0.0392881596397932,42697.4693510355
0.15,33,4,-3.71451814137928,3,0.0539132002929328,43294.0434190259
0.15,33,5,-6.79420089625184,3,0.0528005169560662,43636.6839781905
0.15,34,1,11.0751469047537,1,0.0381046626660573,43219.5330905549
0.15,34,2,5.08778241982394,1,0.0593288988530085,43268.4950582291
0.15,34,3,-1.33514571842633,1,0.0449562118431508,43383.3919336098
0.15,34,4,6.03450189519397,1,0.0225427268314887,43783.9750491882
0.15,34,5,-7.12521412842534,1,0.0479561360453741,44034.6287056876
0.15,35,1,14.1377602597563,1,0.00543022422201251,42664.5767445276
0.15,35,2,0.0434188913978069,1,0.0753524046470481,43406.1646479643
0.15,35,3,-8.19468257421836,1,0.0606453633061842,43174.1010869621
0.15,35,4,6.18406549210853,1,0.0442111725120284,43528.2375009612
0.15,35,5,-4.17579873214917,1,0.0465431859470818,43592.6862489482
0.15,36,1,-1.52791442803456,5,0.0829874357816625,43350.9956229977
0.15,36,2,-5.05394793558524,5,0.0433266124556024,43733.7766110756
0.15,36,3,5.35815146332775,5,0.0391895149655047,43571.4064791382
0.15,36,4,1.72707925006527,5,0.0262094454950267,44062.9926524394
0.15,36,5,8.54686625662729,5,0.00838638463920566,44194.3819616152
0.15,37,1,12.2557886013832,2,0.0385256333764511,43822.2052973591
0.15,37,2,9.29876100744731,2,0.0254087548331374,43455.0470720484
0.15,37,3,1.23707635331732,2,0.0325569450829868,43665.2731925134
0.15,37,4,9.01872045296779,2,-0.0180468709083101,43257.5473556018
0.15,37,5,1.51453020499256,2,0.0223129886730398,43815.6167319575
0.15,38,1,-4.26355744734693,3,0.101018165835051,43539.4776813713
0.15,38,2,9.18912887876779,3,0.0413152657842782,43663.8380332392
0.15,38,3,-9.23806512440185,3,0.0319550863296565,43156.3643233729
0.15,38,4,5.50081269134406,3,0.0403285067455494,43438.8295838439
0.15,38,5,8.52113134044348,3,-0.0119629845775169,44143.0177360921
0.15,39,1,0.402115713881386,2,0.0717180908107379,43347.4788611505
0.15,39,2,3.238696946839,2,0.0479696444401083,43305.9199093754
0.15,39,3,3.47288962098812,2,0.0394656906604132,43744.2086816412
0.15,39,4,0.874761787825113,2,0.00398267816598881,44267.689955454
0.15,39,5,-4.63757899098597,2,0.0344492526200042,42971.4020521887
0.15,40,1,16.4391161188661,1,0.0361890962635729,43026.8921394308
0.15,40,2,13.820986575159,1,0.00979278295924937,43457.6881876373
0.15,40,3,5.53182677423178,1,0.0149018434241896,43715.8061807643
0.15,40,4,15.6023228177562,1,0.0174779480817871,43967.7809466653
0.15,40,5,4.89109407160907,1,0.0171613837451967,43229.0259373568
0.15,41,1,9.11604248809586,3,0.0353528391386403,43459.5128825604
