cbsa,year,peducgrp,praceeth3,age_cat,prob_se,prob_mobile,n
33100,2015,4,1,45-64,0,.51178288,7
33100,2015,4,2,45-64,.16927841,.39945719,19
33100,2015,4,3,45-64,.43393695,.6914736,4
33100,2015,4,4,45-64,0,0,1
33100,2015,4,6,45-64,.15258391,.45018384,24
33100,2017,1,1,18-29,0,,1
33100,2017,1,2,18-29,0,.48623666,2
33100,2017,2,1,18-29,0,.42687568,2
33100,2017,2,2,18-29,0,0,2
33100,2017,2,6,18-29,.48738307,0,2
33100,2017,3,1,18-29,0,.48978993,4
33100,2017,3,2,18-29,0,.78195846,4
33100,2017,3,6,18-29,.2333862,1,5
33100,2017,4,2,18-29,0,.40018564,5
33100,2017,4,6,18-29,.17111605,.77276826,5
33100,2017,1,1,30-44,0,0,1
33100,2017,1,2,30-44,0,0,3
33100,2017,1,6,30-44,1,0,1
33100,2017,2,1,30-44,0,.2088149,5
33100,2017,2,2,30-44,.082674213,.18810388,11
33100,2017,2,6,30-44,0,.73800617,4
33100,2017,3,1,30-44,0,1,3
33100,2017,3,2,30-44,.07635875,.76738405,9
33100,2017,3,6,30-44,.39047334,.44779333,7
33100,2017,3,7,30-44,1,,1
33100,2017,4,1,30-44,0,1,3
33100,2017,4,2,30-44,.28191692,.80973029,16
33100,2017,4,3,30-44,0,1,1
33100,2017,4,6,30-44,.17386158,.49925053,18
33100,2017,4,7,30-44,1,1,1
33100,2017,1,1,45-64,0,0,3
33100,2017,1,2,45-64,.16631678,0,6
33100,2017,1,7,45-64,0,,1
33100,2017,2,1,45-64,0,1,1
33100,2017,2,2,45-64,.41478422,.23544848,18
33100,2017,2,6,45-64,.16774985,.080355726,12
33100,2017,3,1,45-64,0,1,2
33100,2017,3,2,45-64,.14577374,.23182422,13
33100,2017,3,6,45-64,.04399744,.47776556,22
33100,2017,4,1,45-64,.35182109,.53610569,3
33100,2017,4,2,45-64,.36083564,.34398678,20
33100,2017,4,3,45-64,.3853302,.73239106,3
33100,2017,4,6,45-64,.31232652,.44138107,29
33100,2017,4,7,45-64,0,0,1
33100,2019,2,1,18-29,0,,2
33100,2019,2,2,18-29,0,,5
33100,2019,3,1,18-29,0,,2
33100,2019,3,2,18-29,0,,6
33100,2019,3,6,18-29,.37597111,,2
33100,2019,4,1,18-29,0,,1
33100,2019,4,2,18-29,0,,6
33100,2019,4,3,18-29,0,,1
33100,2019,4,6,18-29,0,,3
33100,2019,1,2,30-44,.20760754,,6
33100,2019,2,1,30-44,0,,4
33100,2019,2,2,30-44,.29631022,,17
33100,2019,2,6,30-44,.24273114,,8
33100,2019,3,1,30-44,.19562781,,7
33100,2019,3,2,30-44,.12489505,,9
33100,2019,3,6,30-44,0,,4
33100,2019,4,1,30-44,0,,5
33100,2019,4,2,30-44,.092504866,,11
33100,2019,4,3,30-44,0,,3
33100,2019,4,6,30-44,.071920507,,13
33100,2019,1,1,45-64,0,,2
33100,2019,1,2,45-64,.15839264,,6
33100,2019,2,1,45-64,0,,5
33100,2019,2,2,45-64,.18815418,,13
33100,2019,2,6,45-64,.20328081,,6
33100,2019,3,1,45-64,.14258811,,6
33100,2019,3,2,45-64,.24211565,,8
33100,2019,3,6,45-64,.22501576,,12
33100,2019,3,7,45-64,1,,1
33100,2019,4,1,45-64,0,,3
33100,2019,4,2,45-64,.33163843,,21
33100,2019,4,3,45-64,0,,3
33100,2019,4,6,45-64,.29557741,,14
33100,2019,4,7,45-64,0,,1
33100,2021,2,2,18-29,.096599497,,7
33100,2021,3,1,18-29,0,,1
33100,2021,3,2,18-29,0,,1
33100,2021,3,4,18-29,1,,1
33100,2021,3,6,18-29,.25780097,,5
33100,2021,4,2,18-29,0,,1
33100,2021,4,3,18-29,0,,1
33100,2021,4,6,18-29,0,,1
33100,2021,1,2,30-44,.23164736,,4
33100,2021,2,1,30-44,.17942697,,7
33100,2021,2,2,30-44,0,,3
33100,2021,2,6,30-44,0,,1
33100,2021,3,1,30-44,.11502866,,10
33100,2021,3,2,30-44,.13574004,,8
33100,2021,3,6,30-44,.31568888,,3
33100,2021,4,1,30-44,.28079167,,3
33100,2021,4,2,30-44,.07454408,,12
33100,2021,4,3,30-44,.4410215,,2
33100,2021,4,6,30-44,0,,11
33100,2021,4,7,30-44,0,,2
33100,2021,1,1,45-64,0,,1
33100,2021,1,2,45-64,.48830566,,2
33100,2021,1,6,45-64,1,,1
33100,2021,2,1,45-64,0,,6
33100,2021,2,2,45-64,0,,14
33100,2021,2,3,45-64,0,,1
33100,2021,2,6,45-64,0,,2
33100,2021,3,1,45-64,.1368679,,6
33100,2021,3,2,45-64,.10884476,,18
33100,2021,3,3,45-64,0,,2
33100,2021,3,6,45-64,.19827491,,10
33100,2021,4,1,45-64,0,,5
33100,2021,4,2,45-64,.14124845,,26
33100,2021,4,6,45-64,.18164633,,14
33100,2023,1,2,18-29,0,,1
33100,2023,2,1,18-29,0,,1
33100,2023,2,2,18-29,0,,2
33100,2023,2,6,18-29,0,,1
33100,2023,3,1,18-29,1,,1
33100,2023,3,2,18-29,0,,2
33100,2023,4,2,18-29,0,,3
33100,2023,4,6,18-29,0,,3
33100,2023,1,2,30-44,.58273721,,2
33100,2023,2,1,30-44,0,,4
33100,2023,2,2,30-44,.20859256,,11
33100,2023,2,3,30-44,0,,1
33100,2023,2,6,30-44,.45943651,,4
33100,2023,3,1,30-44,0,,5
33100,2023,3,2,30-44,.19170393,,5
33100,2023,3,6,30-44,.48912376,,2
33100,2023,4,1,30-44,0,,2
33100,2023,4,2,30-44,.13019507,,22
33100,2023,4,3,30-44,0,,3
33100,2023,4,6,30-44,.079667434,,16
33100,2023,1,1,45-64,0,,1
33100,2023,1,2,45-64,0,,1
33100,2023,1,6,45-64,0,,2
33100,2023,2,1,45-64,.23918268,,4
33100,2023,2,2,45-64,0,,8
33100,2023,2,3,45-64,0,,1
33100,2023,2,6,45-64,.4596577,,2
33100,2023,3,1,45-64,0,,4
33100,2023,3,2,45-64,.25199282,,15
33100,2023,3,3,45-64,0,,1
33100,2023,3,6,45-64,.31620309,,9
33100,2023,4,1,45-64,.25252858,,3
33100,2023,4,2,45-64,.27276891,,28
33100,2023,4,3,45-64,0,,2
33100,2023,4,6,45-64,.12183878,,15
33140,2013,2,6,18-29,0,1,1
33140,2013,2,6,30-44,0,1,1
33140,2013,3,6,30-44,0,1,2
33140,2013,4,6,30-44,0,.62896824,3
33140,2013,2,6,45-64,0,.48819411,4
33140,2013,3,6,45-64,0,0,2
33140,2013,4,6,45-64,0,1,1
33140,2015,3,6,30-44,0,1,1
33140,2015,3,6,45-64,1,0,1
33140,2015,4,6,45-64,0,1,1
33260,2013,2,2,18-29,0,0,1
33260,2013,2,3,18-29,0,1,1
33260,2013,3,6,18-29,0,1,1
33260,2013,3,6,30-44,0,.55199021,2
33260,2013,4,6,30-44,0,1,1
33260,2013,1,2,45-64,.55009252,.55009252,2
33260,2013,2,1,45-64,0,,1
33260,2013,3,6,45-64,0,0,2
33260,2013,4,6,45-64,1,1,1
33340,2013,1,6,18-29,0,,1
33340,2013,2,1,18-29,0,0,1
33340,2013,2,6,18-29,0,0,1
33340,2013,3,1,18-29,0,,1
33340,2013,3,2,18-29,0,1,2
33340,2013,3,6,18-29,0,.4858025,4
33340,2013,4,1,18-29,0,0,2
33340,2013,4,6,18-29,0,.44385314,2
33340,2013,1,1,30-44,0,0,1
33340,2013,1,2,30-44,0,0,2
33340,2013,1,3,30-44,0,0,1
33340,2013,1,6,30-44,0,0,2
33340,2013,2,1,30-44,0,.70663691,3
33340,2013,2,3,30-44,0,,1
33340,2013,2,6,30-44,0,.12272286,8
33340,2013,3,3,30-44,0,0,1
33340,2013,3,6,30-44,0,.40089259,16
33340,2013,4,1,30-44,0,0,2
33340,2013,4,2,30-44,0,.56669575,2
33340,2013,4,3,30-44,0,.528696,2
33340,2013,4,6,30-44,.047645386,.37138745,20
33340,2013,1,1,45-64,1,0,1
33340,2013,1,3,45-64,0,0,1
33340,2013,2,1,45-64,0,0,3
33340,2013,2,3,45-64,0,0,1
33340,2013,2,6,45-64,.1226658,.20003715,16
33340,2013,3,1,45-64,0,.28133175,4
33340,2013,3,2,45-64,0,1,1
33340,2013,3,6,45-64,.050866622,.20576245,20
33340,2013,4,1,45-64,.46267906,0,2
33340,2013,4,6,45-64,0,.20127879,26
33340,2015,2,1,18-29,0,,1
33340,2015,2,4,18-29,0,1,1
33340,2015,2,6,18-29,0,1,1
33340,2015,3,1,18-29,0,1,2
33340,2015,3,6,18-29,0,.50714743,2
33340,2015,4,6,18-29,0,.89428669,8
33340,2015,1,2,30-44,0,1,1
33340,2015,1,3,30-44,0,,1
33340,2015,2,1,30-44,0,0,2
33340,2015,2,2,30-44,0,0,1
33340,2015,2,6,30-44,.68517178,0,3
33340,2015,3,1,30-44,0,0,2
33340,2015,3,6,30-44,.34583318,.43479562,14
33340,2015,3,7,30-44,0,1,1
33340,2015,4,1,30-44,0,.55446965,2
33340,2015,4,6,30-44,.073737942,.64695191,18
33340,2015,1,2,45-64,0,0,1
33340,2015,1,6,45-64,0,0,1
33340,2015,2,1,45-64,0,0,1
33340,2015,2,6,45-64,.10397637,.45410329,9
33340,2015,3,1,45-64,0,0,4
33340,2015,3,6,45-64,.058437768,.36854124,12
33340,2015,3,7,45-64,0,0,1
33340,2015,4,2,45-64,0,1,1
33340,2015,4,6,45-64,.19067144,.42582807,20
33340,2015,4,7,45-64,0,0,1
33340,2017,2,1,18-29,0,,1
33340,2017,3,6,18-29,0,1,2
33340,2017,4,1,18-29,0,1,1
33340,2017,4,2,18-29,0,0,1
33340,2017,4,6,18-29,0,1,2
33340,2017,1,1,30-44,0,,1
33340,2017,1,2,30-44,0,0,1
33340,2017,2,2,30-44,0,,1
33340,2017,2,6,30-44,0,.32022256,3
33340,2017,3,1,30-44,0,.71735305,4
33340,2017,3,2,30-44,0,1,1
33340,2017,3,5,30-44,0,1,1
33340,2017,3,6,30-44,0,.59917068,2
33340,2017,4,2,30-44,0,0,2
33340,2017,4,3,30-44,0,1,2
33340,2017,4,6,30-44,0,.79467529,11
33340,2017,1,2,45-64,0,.46889409,2
33340,2017,2,1,45-64,0,,1
33340,2017,2,2,45-64,0,0,1
33340,2017,2,6,45-64,0,.44313622,9
33340,2017,3,1,45-64,0,.26912007,3
33340,2017,3,2,45-64,0,.43633029,2
33340,2017,3,6,45-64,.14760153,.65706062,21
33340,2017,4,1,45-64,0,0,1
33340,2017,4,3,45-64,0,1,1
33340,2017,4,6,45-64,.14830302,.49629703,9
33340,2019,3,1,18-29,0,,1
33340,2019,3,6,18-29,.28972098,,3
33340,2019,4,6,18-29,0,,4
33340,2019,2,1,30-44,0,,1
33340,2019,2,6,30-44,0,,3
33340,2019,3,2,30-44,0,,1
33340,2019,3,6,30-44,0,,5
33340,2019,4,2,30-44,.5103451,,2
33340,2019,4,3,30-44,0,,2
33340,2019,4,6,30-44,0,,16
33340,2019,1,6,45-64,0,,2
33340,2019,2,1,45-64,0,,1
33340,2019,2,6,45-64,.097501799,,8
33340,2019,3,1,45-64,0,,1
33340,2019,3,6,45-64,0,,8
33340,2019,4,1,45-64,0,,2
33340,2019,4,6,45-64,0,,11
33340,2021,2,6,18-29,0,,3
33340,2021,3,6,18-29,0,,5
33340,2021,4,1,18-29,0,,1
33340,2021,4,2,18-29,0,,1
33340,2021,4,6,18-29,0,,2
33340,2021,2,2,30-44,0,,1
33340,2021,2,6,30-44,0,,2
33340,2021,3,1,30-44,0,,1
33340,2021,3,2,30-44,0,,1
33340,2021,3,6,30-44,.19963138,,9
33340,2021,4,1,30-44,0,,1
33340,2021,4,2,30-44,0,,1
33340,2021,4,3,30-44,0,,2
33340,2021,4,6,30-44,0,,13
33340,2021,1,2,45-64,0,,1
33340,2021,1,6,45-64,0,,1
33340,2021,2,1,45-64,0,,1
33340,2021,2,6,45-64,.10436155,,9
33340,2021,3,6,45-64,.5106864,,8
33340,2021,4,1,45-64,0,,1
33340,2021,4,6,45-64,.18572336,,22
33340,2023,1,2,18-29,0,,1
33340,2023,2,2,18-29,0,,1
33340,2023,2,6,18-29,0,,2
33340,2023,3,6,18-29,0,,3
33340,2023,4,2,18-29,0,,1
33340,2023,4,3,18-29,0,,2
33340,2023,4,6,18-29,0,,9
33340,2023,2,2,30-44,0,,1
33340,2023,2,6,30-44,0,,2
33340,2023,3,1,30-44,0,,2
33340,2023,3,2,30-44,0,,3
33340,2023,3,6,30-44,0,,9
33340,2023,4,1,30-44,0,,2
33340,2023,4,2,30-44,0,,1
33340,2023,4,3,30-44,0,,1
33340,2023,4,6,30-44,.099636383,,13
33340,2023,1,2,45-64,0,,1
33340,2023,1,3,45-64,0,,1
33340,2023,2,2,45-64,0,,1
33340,2023,2,6,45-64,0,,5
33340,2023,3,1,45-64,0,,1
33340,2023,3,6,45-64,.32114342,,3
33340,2023,4,1,45-64,0,,1
33340,2023,4,3,45-64,0,,1
33340,2023,4,6,45-64,.071039051,,10
33460,2013,1,1,18-29,0,0,1
33460,2013,1,2,18-29,0,,1
33460,2013,1,3,18-29,0,,1
33460,2013,1,6,18-29,0,1,1
33460,2013,2,1,18-29,0,0,1
33460,2013,2,2,18-29,0,0,1
33460,2013,2,3,18-29,0,1,1
33460,2013,2,6,18-29,.16599399,.58614367,13
33460,2013,3,1,18-29,0,0,2
33460,2013,3,5,18-29,0,1,1
33460,2013,3,6,18-29,0,.59944242,12
33460,2013,4,2,18-29,0,0,1
33460,2013,4,3,18-29,0,.70226818,7
33460,2013,4,6,18-29,.039657876,.60238206,27
33460,2013,4,7,18-29,0,1,1
33460,2013,1,2,30-44,0,0,2
33460,2013,1,3,30-44,0,0,1
33460,2013,1,6,30-44,0,1,2
33460,2013,2,1,30-44,0,.45055676,6
33460,2013,2,2,30-44,0,,2
33460,2013,2,3,30-44,0,1,1
33460,2013,2,6,30-44,.40436625,.35302427,12
33460,2013,3,1,30-44,0,.42750478,3
33460,2013,3,2,30-44,0,0,2
33460,2013,3,3,30-44,0,.46148866,2
33460,2013,3,6,30-44,.13020581,.3817502,41
33460,2013,3,7,30-44,0,0,1
33460,2013,4,1,30-44,0,0,1
33460,2013,4,2,30-44,0,.64394128,3
33460,2013,4,3,30-44,0,.36863467,9
33460,2013,4,4,30-44,0,1,1
33460,2013,4,6,30-44,.023207899,.44634235,69
33460,2013,1,1,45-64,0,0,2
33460,2013,1,2,45-64,.29414424,0,3
33460,2013,1,4,45-64,0,0,1
33460,2013,1,6,45-64,0,.53599793,5
33460,2013,2,1,45-64,0,,2
33460,2013,2,3,45-64,0,0,2
33460,2013,2,6,45-64,.030586239,.2031081,34
33460,2013,2,7,45-64,0,0,1
33460,2013,3,1,45-64,0,.32772171,3
33460,2013,3,2,45-64,0,.24663912,3
33460,2013,3,3,45-64,0,0,1
33460,2013,3,6,45-64,.12467112,.1392311,73
33460,2013,4,1,45-64,0,.37929761,3
33460,2013,4,2,45-64,0,1,1
33460,2013,4,3,45-64,0,.37362996,3
33460,2013,4,6,45-64,.16068311,.361366,81
33460,2015,1,2,18-29,.45530376,0,2
33460,2015,1,6,18-29,0,,1
33460,2015,1,7,18-29,0,0,1
33460,2015,2,1,18-29,0,0,1
33460,2015,2,3,18-29,0,1,1
33460,2015,2,6,18-29,0,1,1
33460,2015,3,1,18-29,0,0,1
33460,2015,3,2,18-29,0,0,2
33460,2015,3,6,18-29,0,.63793153,8
33460,2015,3,7,18-29,0,1,1
33460,2015,4,1,18-29,0,.49147749,2
33460,2015,4,3,18-29,0,0,2
33460,2015,4,6,18-29,0,.4443858,15
33460,2015,4,7,18-29,0,1,1
33460,2015,1,2,30-44,0,.5122956,3
33460,2015,1,6,30-44,0,,1
33460,2015,2,1,30-44,0,1,1
33460,2015,2,2,30-44,0,1,2
33460,2015,2,6,30-44,.14818883,.33252716,12
33460,2015,3,1,30-44,0,1,1
33460,2015,3,2,30-44,0,.296574,2
33460,2015,3,6,30-44,.084094271,.52927464,26
33460,2015,3,7,30-44,0,1,1
33460,2015,4,1,30-44,0,.18662821,4
33460,2015,4,2,30-44,0,1,1
33460,2015,4,3,30-44,0,.55303115,6
33460,2015,4,4,30-44,0,1,1
33460,2015,4,6,30-44,.057586454,.51471317,33
33460,2015,2,2,45-64,.5039354,.4960646,2
33460,2015,2,6,45-64,.10203586,.45920953,19
33460,2015,3,1,45-64,0,.49197319,2
33460,2015,3,2,45-64,1,0,1
33460,2015,3,6,45-64,.20511368,.41520974,22
33460,2015,4,1,45-64,0,1,1
33460,2015,4,6,45-64,.11157447,.3708683,34
33460,2017,2,6,18-29,0,.52070457,8
33460,2017,3,1,18-29,0,0,1
33460,2017,3,6,18-29,0,.44218907,7
33460,2017,3,7,18-29,0,1,1
33460,2017,4,6,18-29,0,.79729104,15
33460,2017,1,1,30-44,0,1,1
33460,2017,1,6,30-44,1,1,1
33460,2017,2,1,30-44,.5884645,.17909688,4
33460,2017,2,2,30-44,0,1,1
33460,2017,2,6,30-44,0,.69374168,6
33460,2017,3,2,30-44,0,0,1
33460,2017,3,6,30-44,.090502426,.50890958,17
33460,2017,4,1,30-44,0,1,3
33460,2017,4,3,30-44,.22884044,1,4
33460,2017,4,6,30-44,.084495023,.64049029,41
33460,2017,4,7,30-44,0,.60601163,2
33460,2017,1,1,45-64,0,0,1
33460,2017,1,6,45-64,0,.58148789,2
33460,2017,2,6,45-64,.083102912,.55303663,13
33460,2017,2,7,45-64,0,0,1
33460,2017,3,6,45-64,.032235596,.38946825,31
33460,2017,3,7,45-64,0,0,1
33460,2017,4,1,45-64,0,0,1
33460,2017,4,6,45-64,.20715827,.48760134,48
33460,2019,2,1,18-29,0,,1
33460,2019,2,6,18-29,0,,2
33460,2019,3,1,18-29,0,,2
33460,2019,3,3,18-29,0,,1
33460,2019,3,6,18-29,0,,5
33460,2019,4,1,18-29,0,,2
33460,2019,4,2,18-29,0,,1
33460,2019,4,3,18-29,0,,2
33460,2019,4,6,18-29,0,,11
33460,2019,1,1,30-44,0,,1
33460,2019,1,3,30-44,0,,1
33460,2019,2,1,30-44,0,,1
33460,2019,2,2,30-44,0,,1
33460,2019,2,6,30-44,0,,7
33460,2019,3,1,30-44,0,,2
33460,2019,3,2,30-44,0,,1
33460,2019,3,3,30-44,0,,1
33460,2019,3,6,30-44,.13767225,,14
33460,2019,4,1,30-44,0,,1
33460,2019,4,2,30-44,0,,1
33460,2019,4,3,30-44,0,,1
33460,2019,4,6,30-44,.027864503,,36
33460,2019,4,7,30-44,0,,1
33460,2019,1,3,45-64,0,,1
33460,2019,2,1,45-64,0,,2
33460,2019,2,4,45-64,0,,1
33460,2019,2,6,45-64,.056556579,,14
33460,2019,3,1,45-64,0,,1
33460,2019,3,3,45-64,0,,1
33460,2019,3,4,45-64,0,,1
33460,2019,3,6,45-64,.20534372,,29
33460,2019,3,7,45-64,0,,1
33460,2019,4,1,45-64,0,,1
33460,2019,4,2,45-64,0,,2
33460,2019,4,3,45-64,0,,1
33460,2019,4,6,45-64,.099387914,,40
33460,2021,2,6,18-29,0,,2
33460,2021,3,6,18-29,0,,6
33460,2021,3,7,18-29,0,,2
33460,2021,4,1,18-29,0,,1
33460,2021,4,6,18-29,0,,10
33460,2021,1,1,30-44,0,,1
33460,2021,1,2,30-44,.5,,2
33460,2021,2,1,30-44,0,,1
33460,2021,2,2,30-44,0,,1
33460,2021,2,6,30-44,0,,1
33460,2021,3,1,30-44,0,,2
33460,2021,3,2,30-44,1,,1
33460,2021,3,4,30-44,1,,1
33460,2021,3,6,30-44,0,,15
33460,2021,3,7,30-44,0,,1
33460,2021,4,1,30-44,0,,1
33460,2021,4,2,30-44,0,,1
33460,2021,4,3,30-44,0,,2
33460,2021,4,6,30-44,.064053789,,48
33460,2021,2,2,45-64,0,,1
33460,2021,2,4,45-64,0,,1
33460,2021,2,6,45-64,.24153595,,8
33460,2021,3,1,45-64,0,,2
33460,2021,3,2,45-64,0,,1
33460,2021,3,6,45-64,.072958946,,15
33460,2021,4,3,45-64,0,,2
33460,2021,4,4,45-64,0,,1
33460,2021,4,6,45-64,.061498187,,40
33460,2023,2,1,18-29,0,,2
33460,2023,2,2,18-29,0,,1
33460,2023,2,3,18-29,0,,1
33460,2023,2,6,18-29,0,,2
33460,2023,2,7,18-29,0,,1
33460,2023,3,1,18-29,0,,2
33460,2023,3,3,18-29,0,,1
33460,2023,3,6,18-29,0,,4
33460,2023,4,1,18-29,0,,1
33460,2023,4,2,18-29,0,,1
33460,2023,4,3,18-29,0,,3
33460,2023,4,6,18-29,.11097524,,18
33460,2023,1,2,30-44,1,,1
33460,2023,2,2,30-44,0,,1
33460,2023,2,6,30-44,.25699604,,4
33460,2023,3,1,30-44,0,,5
33460,2023,3,2,30-44,0,,1
33460,2023,3,3,30-44,0,,2
33460,2023,3,6,30-44,.16146992,,18
33460,2023,3,7,30-44,0,,2
33460,2023,4,3,30-44,0,,5
33460,2023,4,6,30-44,.14268452,,41
33460,2023,4,7,30-44,0,,1
33460,2023,1,6,45-64,0,,1
33460,2023,2,6,45-64,.21151221,,5
33460,2023,3,1,45-64,0,,1
33460,2023,3,6,45-64,.074086204,,25
33460,2023,4,2,45-64,0,,1
33460,2023,4,3,45-64,0,,2
33460,2023,4,6,45-64,.096905343,,49
33460,2023,4,7,45-64,0,,1
33660,2013,2,6,18-29,0,1,1
33660,2013,3,6,18-29,0,1,1
33660,2013,4,6,18-29,0,1,1
33660,2013,3,1,30-44,0,,1
33660,2013,3,6,30-44,0,.33346468,4
33660,2013,4,6,30-44,0,1,2
33660,2013,1,1,45-64,0,0,1
33660,2013,2,6,45-64,0,0,1
33660,2013,4,1,45-64,0,0,1
33660,2013,4,6,45-64,0,0,3
33660,2015,1,1,18-29,0,1,1
33660,2015,2,6,18-29,0,0,1
33660,2015,3,1,18-29,.65259904,.65259904,2
33660,2015,1,1,30-44,0,1,1
33660,2015,3,6,30-44,0,.49640507,2
33660,2015,4,2,30-44,0,0,1
33660,2015,4,6,30-44,0,0,2
33660,2015,1,6,45-64,.35356668,0,3
33660,2015,3,1,45-64,0,,2
33660,2015,3,6,45-64,0,.2377032,4
33660,2015,4,6,45-64,0,0,1
33660,2017,2,1,18-29,0,1,1
33660,2017,3,1,18-29,0,0,1
33660,2017,4,6,18-29,0,1,1
33660,2017,2,6,30-44,0,0,1
33660,2017,3,1,30-44,0,0,1
33660,2017,3,6,30-44,0,1,1
33660,2017,2,1,45-64,0,0,2
33660,2017,2,6,45-64,0,0,2
33660,2017,3,1,45-64,0,0,4
33660,2017,3,6,45-64,0,,1
33660,2017,4,1,45-64,0,0,1
33660,2017,4,3,45-64,0,1,1
33660,2017,4,6,45-64,0,.65215969,3
33660,2019,3,1,18-29,0,,1
33660,2019,3,6,18-29,0,,1
33660,2019,4,6,18-29,0,,5
33660,2019,2,6,30-44,0,,2
33660,2019,3,1,30-44,0,,1
33660,2019,3,6,30-44,0,,2
33660,2019,4,1,30-44,0,,1
33660,2019,4,3,30-44,0,,1
33660,2019,4,6,30-44,0,,1
33660,2019,2,6,45-64,0,,2
33660,2019,3,1,45-64,0,,1
33660,2019,3,6,45-64,0,,1
33660,2019,4,1,45-64,0,,1
33660,2019,4,6,45-64,0,,2
33660,2021,2,6,18-29,0,,2
33660,2021,4,6,18-29,0,,1
33660,2021,1,2,30-44,0,,1
33660,2021,2,1,30-44,0,,1
33660,2021,2,6,30-44,0,,1
33660,2021,3,1,30-44,.28636634,,4
33660,2021,3,6,30-44,0,,1
33660,2021,4,1,30-44,0,,1
33660,2021,4,6,30-44,.32453936,,2
33660,2021,2,1,45-64,0,,2
33660,2021,2,6,45-64,0,,4
33660,2021,3,1,45-64,0,,1
33660,2021,3,6,45-64,0,,4
33660,2021,4,1,45-64,0,,1
33660,2021,4,6,45-64,0,,3
33660,2023,2,1,18-29,0,,1
33660,2023,2,6,18-29,0,,1
33660,2023,2,7,18-29,0,,1
33660,2023,3,1,18-29,0,,1
33660,2023,2,1,30-44,0,,1
33660,2023,2,6,30-44,0,,1
33660,2023,3,6,30-44,0,,2
33660,2023,4,1,30-44,0,,1
33660,2023,2,6,45-64,0,,1
33660,2023,3,1,45-64,0,,2
33660,2023,3,6,45-64,.2498298,,4
33660,2023,4,1,45-64,0,,2
33660,2023,4,6,45-64,0,,3
33700,2013,2,2,18-29,0,0,1
33700,2013,2,6,18-29,0,0,1
33700,2013,3,6,18-29,0,1,1
33700,2013,1,2,30-44,0,0,1
33700,2013,2,2,30-44,1,0,1
33700,2013,2,6,30-44,1,0,1
33700,2013,3,2,30-44,0,1,1
33700,2013,3,6,30-44,0,0,1
33700,2013,4,6,30-44,0,0,1
33700,2013,1,2,45-64,0,0,1
33700,2013,2,2,45-64,.52350479,.47649524,2
33700,2013,2,6,45-64,0,0,5
33700,2013,3,2,45-64,0,0,2
33700,2013,3,6,45-64,.48008355,0,2
33700,2013,4,6,45-64,0,.49678931,4
33700,2015,2,6,18-29,0,1,1
33700,2015,3,6,18-29,0,,1
33700,2015,4,2,18-29,0,1,1
33700,2015,4,6,18-29,0,1,2
33700,2015,1,2,30-44,0,0,1
33700,2015,2,3,30-44,0,0,1
33700,2015,2,6,30-44,0,,1
33700,2015,3,6,30-44,0,.6417011,3
33700,2015,3,7,30-44,0,1,1
33700,2015,4,2,30-44,0,1,1
33700,2015,4,6,30-44,0,.44256812,2
33700,2015,2,2,45-64,0,0,1
33700,2015,2,6,45-64,0,.63999206,3
33700,2015,3,6,45-64,0,.4634251,2
33700,2017,1,2,18-29,0,0,2
33700,2017,2,2,18-29,0,0,1
33700,2017,2,6,18-29,0,0,1
33700,2017,3,2,18-29,0,1,1
33700,2017,3,3,18-29,0,1,1
33700,2017,3,6,18-29,0,1,1
33700,2017,3,2,30-44,0,.7345252,4
33700,2017,3,6,30-44,0,1,1
33700,2017,4,6,30-44,0,1,2
33700,2017,1,2,45-64,0,1,1
33700,2017,2,6,45-64,.5353263,1,2
33700,2017,3,6,45-64,0,1,1
33700,2017,4,3,45-64,0,1,1
33700,2017,4,6,45-64,0,1,2
33700,2019,1,2,30-44,0,,1
33700,2019,3,2,30-44,0,,2
33700,2019,3,4,30-44,0,,1
33700,2019,3,6,30-44,1,,1
33700,2019,2,6,45-64,0,,1
33700,2019,3,6,45-64,.4303351,,2
33700,2019,4,2,45-64,0,,1
33700,2021,4,2,18-29,0,,1
33700,2021,3,2,30-44,1,,1
33700,2021,3,6,30-44,0,,2
33700,2021,1,2,45-64,0,,1
33700,2021,2,6,45-64,0,,1
33700,2021,3,2,45-64,0,,1
33700,2021,3,6,45-64,0,,1
33700,2021,3,7,45-64,0,,1
33700,2021,4,1,45-64,1,,1
33700,2021,4,2,45-64,0,,1
33700,2021,4,6,45-64,0,,1
33700,2023,3,6,18-29,0,,1
33700,2023,3,2,30-44,1,,1
33700,2023,3,6,30-44,0,,2
33700,2023,4,2,30-44,0,,3
33700,2023,4,6,30-44,0,,1
33700,2023,2,6,45-64,0,,1
33700,2023,3,6,45-64,0,,1
33700,2023,4,6,45-64,0,,1
33740,2013,3,1,18-29,0,1,2
33740,2013,3,6,18-29,0,1,1
33740,2013,1,1,30-44,0,0,1
33740,2013,1,6,30-44,0,0,1
33740,2013,3,1,30-44,0,1,1
33740,2013,3,6,30-44,0,.30708405,3
33740,2013,4,1,30-44,0,.43672734,2
33740,2013,4,6,30-44,0,0,1
33740,2013,1,6,45-64,0,0,1
33740,2013,2,6,45-64,.33625889,0,3
33740,2013,3,1,45-64,0,0,1
33740,2013,3,6,45-64,0,0,4
33740,2013,4,6,45-64,.18574923,0,5
33740,2015,1,6,18-29,0,0,1
33740,2015,2,1,18-29,0,0,2
33740,2015,2,6,18-29,0,0,1
33740,2015,3,1,18-29,0,1,1
